股票代码,报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,净资产收益率,净资产收益率-摊薄,产权比率,资产负债率,销售毛利率,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率
300759,2023-09-30,11.39亿,18.51%,10.83亿,2.41%,85.60亿,15.64%,0.6430,6.55,2.83,2.76,1.14,13.25%,10.13%,9.57%,0.82,43.38%,35.96%,114.86,5.38,50.15,64.72,1.94,1.53,1.43
300759,2023-12-31,16.01亿,16.48%,15.14亿,6.51%,115.38亿,12.39%,0.9033,6.91,2.92,2.91,1.54,13.71%,13.91%,12.75%,1.05,50.00%,35.75%,114.22,7.22,49.88,64.34,2.98,2.54,2.43
300759,2024-03-31,2.31亿,-33.80%,1.87亿,-46.01%,26.71亿,-1.95%,0.1300,7.03,2.94,3.04,0.42,8.08%,1.83%,1.82%,0.94,47.09%,32.66%,125.09,1.73,52.15,72.94,2.52,2.09,1.98
300759,2024-06-30,11.13亿,41.64%,4.66亿,-38.25%,56.04亿,-0.63%,0.6282,7.28,2.89,3.34,0.62,19.32%,8.54%,8.56%,0.72,40.55%,33.39%,124.06,3.39,53.06,71.00,1.81,1.41,1.30
300759,2024-09-30,14.22亿,24.82%,7.83亿,-27.69%,88.17亿,3.00%,0.8028,7.49,2.90,3.51,0.99,15.53%,10.90%,10.62%,0.71,40.49%,33.87%,120.24,5.28,51.14,69.10,1.71,1.32,1.21
300759,2024-12-31,17.93亿,12.01%,11.08亿,-26.82%,122.76亿,6.39%,1.0133,7.66,2.82,3.62,1.45,13.96%,13.70%,13.17%,0.71,40.56%,34.24%,115.69,7.58,47.49,68.20,1.80,1.38,1.27
300759,2025-03-31,3.06亿,32.54%,2.92亿,56.08%,30.99亿,16.03%,0.1736,7.90,2.83,3.80,0.48,9.02%,2.21%,2.18%,0.69,39.81%,33.66%,118.09,1.80,49.98,68.11,1.75,1.32,1.20
300759,2025-06-30,7.01亿,-37.00%,6.37亿,36.66%,64.41亿,14.93%,0.3984,8.02,2.77,3.82,0.79,10.13%,4.97%,4.92%,0.72,40.99%,33.97%,120.47,3.51,51.25,69.22,1.53,1.06,0.97
300759,2025-09-30,11.41亿,-19.76%,10.34亿,32.04%,100.86亿,14.38%,0.6477,8.22,2.77,4.07,1.37,10.57%,8.05%,7.81%,0.73,41.16%,34.22%,116.40,5.28,51.14,65.27,1.50,1.03,0.94
300759,2014-12-31,2099.52万,False,2811.70万,False,7.90亿,False,False,2.07,2.18,-1.32,0.10,2.66%,8.85%,8.13%,2.61,72.28%,25.09%,102.85,19.66,18.32,84.53,0.59,0.49,0.49
300759,2015-12-31,7384.64万,251.73%,4538.43万,61.41%,11.28亿,42.71%,False,1.29,0.82,-0.70,1.66,6.55%,26.77%,43.84%,5.97,85.66%,27.52%,86.54,20.99,17.15,69.39,0.45,0.37,0.37
300759,2016-12-31,1.77亿,139.57%,1.86亿,309.55%,16.34亿,44.87%,0.3500,2.99,1.91,0.06,0.40,10.83%,18.32%,10.03%,0.59,37.12%,29.01%,92.24,16.53,21.77,70.47,1.66,1.40,1.40
300759,2017-09-30,1.55亿,False,1.51亿,False,16.16亿,False,0.2600,False,False,False,False,9.39%,8.42%,False,False,False,33.82%,False,False,False,False,False,False,False
300759,2017-12-31,2.31亿,30.49%,2.19亿,17.66%,22.94亿,40.38%,0.3900,False,1.91,0.41,0.93,9.90%,12.28%,11.56%,0.96,48.71%,32.74%,94.89,16.61,21.68,73.21,1.15,0.95,0.95
300759,2018-03-31,4082.50万,False,4035.92万,False,5.82亿,False,0.0691,False,False,False,0.12,6.81%,2.02%,False,False,False,33.66%,False,False,False,False,False,False,False
300759,2018-06-30,1.16亿,False,1.21亿,False,12.71亿,False,0.1972,3.58,1.91,0.61,0.22,9.58%,5.94%,5.78%,1.01,50.14%,30.07%,104.41,8.26,21.78,82.63,0.97,0.76,0.76
300759,2018-09-30,2.25亿,44.56%,2.28亿,51.52%,20.36亿,25.92%,0.3801,3.77,1.91,0.80,0.75,11.32%,10.92%,10.36%,1.00,49.97%,31.81%,21.44,12.59,21.44,False,1.01,0.84,0.84
300759,2018-12-31,3.33亿,44.26%,3.26亿,48.88%,29.08亿,26.76%,0.5638,3.94,1.91,0.93,1.25,11.66%,15.68%,14.57%,0.98,49.37%,32.48%,93.74,18.37,19.59,74.15,1.02,0.84,0.84
300759,2019-03-31,5424.21万,32.87%,5337.66万,32.25%,7.63亿,31.12%,0.0855,4.30,2.28,0.92,0.18,6.85%,2.05%,1.93%,0.82,44.92%,32.90%,99.32,3.74,24.05,75.28,1.39,1.19,1.19
300759,2019-06-30,1.61亿,38.51%,1.56亿,28.09%,16.37亿,28.80%,0.2500,4.32,2.28,0.95,0.38,9.57%,5.88%,5.69%,0.86,45.46%,32.07%,93.35,8.44,21.34,72.01,1.12,0.93,0.85
300759,2019-09-30,3.28亿,46.25%,3.27亿,43.06%,26.26亿,29.03%,0.5060,4.56,2.28,1.20,0.81,12.09%,11.62%,10.97%,0.84,44.91%,33.59%,94.17,12.38,21.81,72.36,1.18,0.97,0.90
300759,2019-12-31,5.47亿,64.30%,5.05亿,55.14%,37.57亿,29.20%,0.8284,9.78,7.51,1.21,1.18,14.12%,16.70%,7.05%,0.27,21.11%,35.52%,93.10,17.44,20.64,72.46,4.68,4.47,4.40
300759,2020-03-31,1.02亿,87.16%,1.21亿,127.12%,9.59亿,25.66%,0.1285,9.89,7.53,1.34,0.41,9.71%,1.30%,1.29%,0.17,14.62%,33.46%,100.36,3.68,24.43,75.93,5.19,4.89,4.76
300759,2020-06-30,4.79亿,196.89%,3.62亿,132.66%,21.93亿,34.01%,0.6053,10.24,7.56,1.66,0.78,21.28%,6.00%,5.89%,0.22,17.78%,36.41%,99.94,7.18,25.08,74.86,3.99,3.70,3.61
300759,2020-09-30,7.89亿,140.28%,6.06亿,85.34%,35.86亿,36.53%,0.9976,10.66,7.58,2.05,1.46,21.37%,9.67%,9.32%,0.23,18.66%,37.74%,93.99,10.77,25.08,68.92,4.18,3.86,3.78
300759,2020-12-31,11.72亿,114.25%,8.01亿,58.51%,51.34亿,36.64%,1.4825,11.17,7.59,2.43,2.08,22.34%,14.13%,13.22%,0.34,24.98%,37.47%,92.42,14.62,24.62,67.80,2.80,2.58,2.51
300759,2021-03-31,2.46亿,142.20%,2.37亿,95.81%,14.89亿,55.28%,0.3105,11.45,7.61,2.74,0.63,15.89%,2.73%,2.70%,0.40,28.29%,34.73%,92.45,3.24,27.79,64.66,2.20,1.98,1.90
300759,2021-06-30,5.65亿,17.93%,5.83亿,61.16%,32.86亿,49.81%,0.4751,11.54,7.62,2.84,1.06,16.66%,6.21%,6.03%,0.80,44.22%,36.31%,91.64,5.76,31.27,60.38,3.51,3.24,3.16
300759,2021-09-30,10.40亿,31.81%,9.31亿,53.71%,53.02亿,47.84%,0.8754,12.03,7.64,3.44,1.78,18.94%,11.18%,10.66%,0.78,43.52%,36.57%,91.11,7.92,34.09,57.02,3.39,2.90,2.82
300759,2021-12-31,16.61亿,41.68%,13.41亿,67.46%,74.44亿,45.00%,1.3988,12.50,7.57,4.06,2.59,21.76%,17.31%,16.40%,0.80,44.01%,35.99%,92.08,9.91,36.33,55.75,2.90,2.23,2.16
300759,2022-03-31,2.49亿,1.31%,3.11亿,30.83%,21.03亿,41.19%,0.2103,12.60,7.59,4.37,0.53,11.27%,2.46%,2.44%,0.81,44.56%,33.08%,100.77,1.92,46.96,53.81,2.48,1.94,1.86
300759,2022-06-30,5.85亿,3.65%,6.80亿,16.50%,46.35亿,41.06%,0.3294,8.36,4.72,2.90,0.72,12.20%,5.69%,5.76%,0.85,45.75%,35.01%,103.17,3.76,47.92,55.25,2.06,1.61,1.53
300759,2022-09-30,9.61亿,-7.59%,10.58亿,13.62%,74.03亿,39.64%,0.5412,8.57,4.78,3.21,1.17,12.75%,9.28%,9.24%,0.88,46.51%,36.49%,104.01,5.54,48.75,55.26,1.82,1.38,1.29
300759,2022-12-31,13.75亿,-17.24%,14.21亿,6.01%,102.66亿,37.92%,0.7750,8.69,4.41,3.49,1.80,13.17%,13.28%,13.03%,0.92,47.10%,36.71%,102.23,7.55,47.69,54.54,1.67,1.16,1.08
300759,2023-03-31,3.48亿,39.81%,3.47亿,11.74%,27.24亿,29.53%,0.1968,9.05,4.47,3.78,0.45,12.85%,3.24%,3.17%,0.89,46.43%,35.79%,119.61,1.65,54.39,65.22,1.67,1.30,1.20
300759,2023-06-30,7.86亿,34.28%,7.54亿,11.00%,56.40亿,21.70%,0.4442,6.35,2.78,2.56,0.72,13.90%,7.09%,6.81%,0.87,45.03%,36.33%,116.30,3.45,52.15,64.15,1.84,1.43,1.34
300759,2023-09-30,11.39亿,18.51%,10.83亿,2.41%,85.60亿,15.64%,0.6430,6.55,2.83,2.76,1.14,13.25%,10.13%,9.57%,0.82,43.38%,35.96%,114.86,5.38,50.15,64.72,1.94,1.53,1.43
300759,2023-12-31,16.01亿,16.48%,15.14亿,6.51%,115.38亿,12.39%,0.9033,6.91,2.92,2.91,1.54,13.71%,13.91%,12.75%,1.05,50.00%,35.75%,114.22,7.22,49.88,64.34,2.98,2.54,2.43
300759,2024-03-31,2.31亿,-33.80%,1.87亿,-46.01%,26.71亿,-1.95%,0.1300,7.03,2.94,3.04,0.42,8.08%,1.83%,1.82%,0.94,47.09%,32.66%,125.09,1.73,52.15,72.94,2.52,2.09,1.98
300759,2024-06-30,11.13亿,41.64%,4.66亿,-38.25%,56.04亿,-0.63%,0.6282,7.28,2.89,3.34,0.62,19.32%,8.54%,8.56%,0.72,40.55%,33.39%,124.06,3.39,53.06,71.00,1.81,1.41,1.30
300759,2024-09-30,14.22亿,24.82%,7.83亿,-27.69%,88.17亿,3.00%,0.8028,7.49,2.90,3.51,0.99,15.53%,10.90%,10.62%,0.71,40.49%,33.87%,120.24,5.28,51.14,69.10,1.71,1.32,1.21
300759,2024-12-31,17.93亿,12.01%,11.08亿,-26.82%,122.76亿,6.39%,1.0133,7.66,2.82,3.62,1.45,13.96%,13.70%,13.17%,0.71,40.56%,34.24%,115.69,7.58,47.49,68.20,1.80,1.38,1.27
300759,2025-03-31,3.06亿,32.54%,2.92亿,56.08%,30.99亿,16.03%,0.1736,7.90,2.83,3.80,0.48,9.02%,2.21%,2.18%,0.69,39.81%,33.66%,118.09,1.80,49.98,68.11,1.75,1.32,1.20
300759,2025-06-30,7.01亿,-37.00%,6.37亿,36.66%,64.41亿,14.93%,0.3984,8.02,2.77,3.82,0.79,10.13%,4.97%,4.92%,0.72,40.99%,33.97%,120.47,3.51,51.25,69.22,1.53,1.06,0.97
300759,2025-09-30,11.41亿,-19.76%,10.34亿,32.04%,100.86亿,14.38%,0.6477,8.22,2.77,4.07,1.37,10.57%,8.05%,7.81%,0.73,41.16%,34.22%,116.40,5.28,51.14,65.27,1.50,1.03,0.94
600905,2007-12-31,1.49亿,False,False,False,34.28亿,False,False,False,0.27,0.08,False,4.85%,False,False,1.62,59.42%,9.96%,143.31,6.85,52.57,90.74,1.10,0.82,0.82
600905,2008-12-31,2.10亿,40.47%,False,False,5.30亿,-84.54%,False,False,0.26,-0.03,False,49.42%,False,False,0.50,29.91%,30.78%,578.92,1.41,255.12,323.80,3.09,2.76,2.76
600905,2009-03-31,3177.57万,False,False,False,1.27亿,False,False,False,False,False,False,30.11%,False,False,False,False,27.03%,False,False,False,False,False,False,False
600905,2009-06-30,7398.42万,False,False,False,3.69亿,False,False,False,False,False,False,23.26%,False,False,False,False,30.06%,False,False,False,False,False,False,False
600905,2009-09-30,1.58亿,False,False,False,6.44亿,False,False,False,False,False,False,33.36%,False,False,False,False,36.87%,False,False,False,False,False,False,False
600905,2009-12-31,1.10亿,-47.54%,False,False,8.28亿,68.01%,False,False,0.26,0.0001,False,19.92%,False,False,0.66,36.22%,36.36%,93.10,10.11,35.59,57.51,1.76,1.60,1.60
600905,2010-03-31,6625.80万,108.52%,False,False,1.99亿,57.04%,False,False,0.26,0.02,False,42.98%,False,False,0.67,36.55%,41.31%,136.00,2.32,38.81,97.19,1.61,1.47,1.47
600905,2010-06-30,1.62亿,118.78%,False,False,4.77亿,29.45%,False,False,0.26,0.05,False,45.12%,False,False,0.59,33.92%,42.83%,115.54,4.96,36.32,79.22,1.71,1.46,1.46
600905,2010-09-30,3.24亿,105.20%,False,False,9.23亿,35.14%,False,False,0.25,0.15,False,50.21%,False,False,0.68,36.19%,47.30%,124.81,7.83,34.50,90.31,1.51,1.30,1.30
600905,2010-12-31,11.20亿,917.10%,False,False,12.98亿,56.76%,False,False,0.30,0.28,False,103.11%,False,False,0.55,32.76%,50.71%,137.24,7.48,48.13,89.11,1.14,0.82,0.82
600905,2011-03-31,8485.29万,28.06%,False,False,2.46亿,23.50%,False,False,0.30,0.30,False,39.99%,False,False,0.48,29.89%,36.94%,232.22,1.22,73.55,158.67,1.60,1.10,1.10
600905,2011-06-30,1.89亿,16.82%,False,False,7.09亿,48.59%,False,False,0.31,0.34,False,32.85%,False,False,0.72,39.32%,38.84%,179.46,2.65,67.85,111.61,1.18,0.91,0.91
600905,2011-09-30,2.52亿,-22.19%,False,False,10.22亿,10.77%,False,False,0.29,0.34,False,33.33%,False,False,0.69,38.16%,38.68%,198.47,3.84,70.36,128.11,1.13,0.91,0.91
600905,2016-12-31,15.34亿,False,14.84亿,False,51.76亿,False,False,1.75,0.49,0.24,0.31,32.68%,7.61%,6.99%,1.87,63.39%,52.65%,292.90,12.67,28.41,264.49,0.63,0.58,0.58
600905,2017-12-31,24.30亿,58.40%,21.69亿,46.15%,67.81亿,31.00%,False,1.99,0.58,0.39,0.36,37.74%,10.15%,9.36%,1.56,59.46%,53.96%,249.11,23.91,15.06,234.06,0.82,0.68,0.68
600905,2018-12-31,27.09亿,11.48%,26.03亿,20.00%,73.83亿,8.88%,False,2.18,0.76,0.42,0.27,38.31%,7.47%,6.65%,1.03,49.25%,56.30%,304.33,52.67,6.83,297.50,1.24,1.10,1.10
600905,2019-03-31,8.65亿,False,False,False,20.57亿,False,False,False,False,False,False,44.48%,False,False,False,False,58.46%,False,False,False,False,False,False,False
600905,2019-06-30,18.60亿,False,False,False,45.31亿,False,False,False,False,False,False,43.58%,False,False,False,False,60.86%,False,False,False,False,False,False,False
600905,2019-09-30,21.76亿,False,19.34亿,False,64.61亿,False,0.1088,1.90,0.47,0.43,0.16,36.08%,5.41%,5.74%,1.42,56.82%,58.09%,373.16,49.92,5.41,367.75,1.04,0.98,0.96
600905,2019-12-31,28.40亿,4.84%,26.23亿,0.78%,89.57亿,21.32%,0.1420,1.92,0.47,0.44,0.31,34.06%,7.08%,7.38%,1.52,58.33%,56.74%,347.14,67.25,5.35,341.78,0.76,0.67,0.66
600905,2020-03-31,9.87亿,14.20%,9.46亿,False,26.65亿,29.52%,0.0494,1.98,0.47,0.49,0.05,39.85%,2.53%,2.50%,1.54,58.53%,61.18%,358.60,17.17,5.24,353.36,1.04,0.87,0.85
600905,2020-06-30,20.78亿,11.73%,20.03亿,False,56.35亿,24.38%,0.1039,2.02,0.47,0.54,0.11,41.65%,5.26%,5.41%,1.76,61.73%,62.33%,371.15,34.45,5.22,365.93,1.24,0.92,0.92
600905,2020-09-30,28.11亿,29.20%,26.63亿,37.68%,80.98亿,25.34%,0.1406,2.06,0.47,0.57,0.20,37.31%,7.05%,6.84%,1.83,62.68%,59.55%,387.14,49.47,5.46,381.68,1.14,0.80,0.78
600905,2020-12-31,36.11亿,27.16%,34.82亿,32.74%,113.15亿,26.33%,0.1805,2.10,0.47,0.60,0.45,34.83%,8.98%,8.62%,2.29,67.43%,57.69%,358.09,68.56,5.25,352.84,0.70,0.50,0.49
600905,2021-03-31,16.07亿,62.81%,14.87亿,57.11%,38.12亿,43.08%,0.0747,2.17,0.47,0.67,0.10,42.16%,3.50%,3.44%,2.47,68.98%,64.51%,315.53,17.00,5.30,310.24,0.91,0.71,0.69
600905,2021-06-30,36.87亿,77.39%,32.94亿,64.46%,83.45亿,39.92%,0.1760,2.36,0.81,0.53,0.14,44.41%,7.53%,4.85%,1.66,60.58%,64.20%,329.60,33.38,5.39,324.21,1.68,1.58,1.57
600905,2021-09-30,45.19亿,60.75%,40.25亿,51.11%,117.40亿,37.66%,0.1921,2.35,0.81,0.52,0.19,38.62%,7.79%,5.95%,1.84,62.84%,59.84%,369.77,50.03,5.40,364.37,1.46,1.39,1.37
600905,2021-12-31,64.42亿,78.41%,50.67亿,45.53%,164.17亿,36.85%,0.2653,2.41,0.82,0.57,0.31,39.31%,10.14%,8.20%,2.04,64.73%,58.41%,370.10,61.28,5.87,364.23,0.91,0.87,0.86
600905,2022-03-31,22.64亿,40.84%,22.64亿,52.29%,57.89亿,51.84%,0.0792,2.48,0.82,0.65,0.06,44.42%,3.24%,3.62%,2.26,66.76%,67.22%,336.86,13.18,6.83,330.03,1.15,1.09,1.08
600905,2022-06-30,50.24亿,36.27%,49.87亿,51.40%,121.29亿,45.34%,0.1762,2.61,0.82,0.77,0.20,47.21%,6.93%,6.74%,2.21,66.05%,65.45%,345.49,26.38,6.82,338.66,1.19,1.09,1.09
600905,2022-09-30,61.47亿,36.01%,61.57亿,52.99%,174.06亿,48.27%,0.2148,2.65,0.82,0.81,0.33,40.13%,8.44%,8.14%,2.21,65.95%,61.37%,370.58,37.56,7.19,363.39,1.21,1.07,1.06
600905,2022-12-31,71.14亿,10.43%,71.68亿,41.47%,238.12亿,45.04%,0.2487,2.69,0.82,0.84,0.59,35.20%,9.72%,9.29%,2.26,66.44%,58.40%,351.87,56.10,6.42,345.46,0.91,0.83,0.83
600905,2023-03-31,24.19亿,6.86%,23.90亿,5.54%,68.53亿,18.39%,0.0845,2.77,0.83,0.92,0.13,40.64%,3.12%,3.07%,2.27,66.40%,58.80%,377.83,12.58,7.15,370.68,1.21,1.07,1.07
600905,2023-06-30,45.17亿,-10.10%,44.17亿,-11.43%,137.04亿,12.98%,0.1578,2.77,0.83,0.91,0.25,37.22%,5.70%,5.69%,2.32,66.84%,58.82%,397.52,24.60,7.32,390.20,1.14,1.01,1.01
600905,2023-09-30,54.36亿,-11.56%,53.51亿,-13.10%,192.89亿,10.82%,0.1899,2.81,0.83,0.95,0.41,32.11%,6.88%,6.77%,2.39,67.37%,55.28%,428.06,36.98,7.30,420.76,1.23,1.08,1.08
600905,2023-12-31,71.74亿,0.84%,70.09亿,-2.23%,265.02亿,11.23%,0.2506,2.88,0.83,1.01,0.50,31.22%,8.99%,8.70%,2.62,69.37%,55.13%,439.59,41.33,8.71,430.88,1.02,0.92,0.92
600905,2024-03-31,24.19亿,-0.01%,24.20亿,1.28%,79.02亿,15.26%,0.0845,2.97,0.83,1.10,0.15,36.59%,2.89%,2.85%,2.65,69.36%,58.96%,446.95,9.35,9.63,437.32,1.27,1.12,1.12
600905,2024-06-30,40.36亿,-10.63%,40.38亿,-8.59%,150.66亿,9.89%,0.1410,2.95,0.83,1.08,0.28,32.08%,4.77%,4.78%,2.74,69.84%,55.68%,482.59,18.41,9.78,472.81,0.94,0.86,0.86
600905,2024-09-30,50.92亿,-6.33%,50.89亿,-4.89%,217.72亿,12.81%,0.1779,2.99,0.83,1.11,0.50,28.70%,5.98%,5.95%,2.79,70.27%,53.47%,501.15,27.06,9.98,491.18,1.06,0.99,0.99
600905,2024-12-31,61.11亿,-14.81%,60.56亿,-13.60%,297.17亿,12.13%,0.2135,3.03,0.84,1.14,0.66,25.10%,7.22%,7.05%,2.92,70.96%,52.63%,503.74,34.22,10.52,493.22,0.87,0.83,0.81
600905,2025-03-31,24.47亿,1.16%,20.85亿,-13.87%,76.28亿,-3.47%,0.0855,3.12,0.84,1.23,0.14,35.61%,2.78%,2.74%,2.84,70.27%,49.32%,556.43,8.20,10.97,545.45,1.15,1.05,1.05
600905,2025-06-30,38.15亿,-5.48%,32.00亿,-20.74%,147.36亿,-2.19%,0.1333,3.10,0.83,1.21,0.29,28.30%,4.30%,4.30%,2.98,71.22%,47.06%,587.34,16.68,10.79,576.55,1.01,0.97,0.97
600905,2025-09-30,43.13亿,-15.31%,37.48亿,-26.36%,212.80亿,-2.26%,0.1508,3.12,0.83,1.23,0.60,22.28%,4.88%,4.83%,3.01,71.25%,44.36%,590.45,25.29,10.68,579.77,1.16,1.11,1.11
600905,2007-12-31,1.49亿,False,False,False,34.28亿,False,False,False,0.27,0.08,False,4.85%,False,False,1.62,59.42%,9.96%,143.31,6.85,52.57,90.74,1.10,0.82,0.82
600905,2008-12-31,2.10亿,40.47%,False,False,5.30亿,-84.54%,False,False,0.26,-0.03,False,49.42%,False,False,0.50,29.91%,30.78%,578.92,1.41,255.12,323.80,3.09,2.76,2.76
600905,2009-03-31,3177.57万,False,False,False,1.27亿,False,False,False,False,False,False,30.11%,False,False,False,False,27.03%,False,False,False,False,False,False,False
600905,2009-06-30,7398.42万,False,False,False,3.69亿,False,False,False,False,False,False,23.26%,False,False,False,False,30.06%,False,False,False,False,False,False,False
600905,2009-09-30,1.58亿,False,False,False,6.44亿,False,False,False,False,False,False,33.36%,False,False,False,False,36.87%,False,False,False,False,False,False,False
600905,2009-12-31,1.10亿,-47.54%,False,False,8.28亿,68.01%,False,False,0.26,0.0001,False,19.92%,False,False,0.66,36.22%,36.36%,93.10,10.11,35.59,57.51,1.76,1.60,1.60
600905,2010-03-31,6625.80万,108.52%,False,False,1.99亿,57.04%,False,False,0.26,0.02,False,42.98%,False,False,0.67,36.55%,41.31%,136.00,2.32,38.81,97.19,1.61,1.47,1.47
600905,2010-06-30,1.62亿,118.78%,False,False,4.77亿,29.45%,False,False,0.26,0.05,False,45.12%,False,False,0.59,33.92%,42.83%,115.54,4.96,36.32,79.22,1.71,1.46,1.46
600905,2010-09-30,3.24亿,105.20%,False,False,9.23亿,35.14%,False,False,0.25,0.15,False,50.21%,False,False,0.68,36.19%,47.30%,124.81,7.83,34.50,90.31,1.51,1.30,1.30
600905,2010-12-31,11.20亿,917.10%,False,False,12.98亿,56.76%,False,False,0.30,0.28,False,103.11%,False,False,0.55,32.76%,50.71%,137.24,7.48,48.13,89.11,1.14,0.82,0.82
600905,2011-03-31,8485.29万,28.06%,False,False,2.46亿,23.50%,False,False,0.30,0.30,False,39.99%,False,False,0.48,29.89%,36.94%,232.22,1.22,73.55,158.67,1.60,1.10,1.10
600905,2011-06-30,1.89亿,16.82%,False,False,7.09亿,48.59%,False,False,0.31,0.34,False,32.85%,False,False,0.72,39.32%,38.84%,179.46,2.65,67.85,111.61,1.18,0.91,0.91
600905,2011-09-30,2.52亿,-22.19%,False,False,10.22亿,10.77%,False,False,0.29,0.34,False,33.33%,False,False,0.69,38.16%,38.68%,198.47,3.84,70.36,128.11,1.13,0.91,0.91
600905,2016-12-31,15.34亿,False,14.84亿,False,51.76亿,False,False,1.75,0.49,0.24,0.31,32.68%,7.61%,6.99%,1.87,63.39%,52.65%,292.90,12.67,28.41,264.49,0.63,0.58,0.58
600905,2017-12-31,24.30亿,58.40%,21.69亿,46.15%,67.81亿,31.00%,False,1.99,0.58,0.39,0.36,37.74%,10.15%,9.36%,1.56,59.46%,53.96%,249.11,23.91,15.06,234.06,0.82,0.68,0.68
600905,2018-12-31,27.09亿,11.48%,26.03亿,20.00%,73.83亿,8.88%,False,2.18,0.76,0.42,0.27,38.31%,7.47%,6.65%,1.03,49.25%,56.30%,304.33,52.67,6.83,297.50,1.24,1.10,1.10
600905,2019-03-31,8.65亿,False,False,False,20.57亿,False,False,False,False,False,False,44.48%,False,False,False,False,58.46%,False,False,False,False,False,False,False
600905,2019-06-30,18.60亿,False,False,False,45.31亿,False,False,False,False,False,False,43.58%,False,False,False,False,60.86%,False,False,False,False,False,False,False
600905,2019-09-30,21.76亿,False,19.34亿,False,64.61亿,False,0.1088,1.90,0.47,0.43,0.16,36.08%,5.41%,5.74%,1.42,56.82%,58.09%,373.16,49.92,5.41,367.75,1.04,0.98,0.96
600905,2019-12-31,28.40亿,4.84%,26.23亿,0.78%,89.57亿,21.32%,0.1420,1.92,0.47,0.44,0.31,34.06%,7.08%,7.38%,1.52,58.33%,56.74%,347.14,67.25,5.35,341.78,0.76,0.67,0.66
600905,2020-03-31,9.87亿,14.20%,9.46亿,False,26.65亿,29.52%,0.0494,1.98,0.47,0.49,0.05,39.85%,2.53%,2.50%,1.54,58.53%,61.18%,358.60,17.17,5.24,353.36,1.04,0.87,0.85
600905,2020-06-30,20.78亿,11.73%,20.03亿,False,56.35亿,24.38%,0.1039,2.02,0.47,0.54,0.11,41.65%,5.26%,5.41%,1.76,61.73%,62.33%,371.15,34.45,5.22,365.93,1.24,0.92,0.92
600905,2020-09-30,28.11亿,29.20%,26.63亿,37.68%,80.98亿,25.34%,0.1406,2.06,0.47,0.57,0.20,37.31%,7.05%,6.84%,1.83,62.68%,59.55%,387.14,49.47,5.46,381.68,1.14,0.80,0.78
600905,2020-12-31,36.11亿,27.16%,34.82亿,32.74%,113.15亿,26.33%,0.1805,2.10,0.47,0.60,0.45,34.83%,8.98%,8.62%,2.29,67.43%,57.69%,358.09,68.56,5.25,352.84,0.70,0.50,0.49
600905,2021-03-31,16.07亿,62.81%,14.87亿,57.11%,38.12亿,43.08%,0.0747,2.17,0.47,0.67,0.10,42.16%,3.50%,3.44%,2.47,68.98%,64.51%,315.53,17.00,5.30,310.24,0.91,0.71,0.69
600905,2021-06-30,36.87亿,77.39%,32.94亿,64.46%,83.45亿,39.92%,0.1760,2.36,0.81,0.53,0.14,44.41%,7.53%,4.85%,1.66,60.58%,64.20%,329.60,33.38,5.39,324.21,1.68,1.58,1.57
600905,2021-09-30,45.19亿,60.75%,40.25亿,51.11%,117.40亿,37.66%,0.1921,2.35,0.81,0.52,0.19,38.62%,7.79%,5.95%,1.84,62.84%,59.84%,369.77,50.03,5.40,364.37,1.46,1.39,1.37
600905,2021-12-31,64.42亿,78.41%,50.67亿,45.53%,164.17亿,36.85%,0.2653,2.41,0.82,0.57,0.31,39.31%,10.14%,8.20%,2.04,64.73%,58.41%,370.10,61.28,5.87,364.23,0.91,0.87,0.86
600905,2022-03-31,22.64亿,40.84%,22.64亿,52.29%,57.89亿,51.84%,0.0792,2.48,0.82,0.65,0.06,44.42%,3.24%,3.62%,2.26,66.76%,67.22%,336.86,13.18,6.83,330.03,1.15,1.09,1.08
600905,2022-06-30,50.24亿,36.27%,49.87亿,51.40%,121.29亿,45.34%,0.1762,2.61,0.82,0.77,0.20,47.21%,6.93%,6.74%,2.21,66.05%,65.45%,345.49,26.38,6.82,338.66,1.19,1.09,1.09
600905,2022-09-30,61.47亿,36.01%,61.57亿,52.99%,174.06亿,48.27%,0.2148,2.65,0.82,0.81,0.33,40.13%,8.44%,8.14%,2.21,65.95%,61.37%,370.58,37.56,7.19,363.39,1.21,1.07,1.06
600905,2022-12-31,71.14亿,10.43%,71.68亿,41.47%,238.12亿,45.04%,0.2487,2.69,0.82,0.84,0.59,35.20%,9.72%,9.29%,2.26,66.44%,58.40%,351.87,56.10,6.42,345.46,0.91,0.83,0.83
600905,2023-03-31,24.19亿,6.86%,23.90亿,5.54%,68.53亿,18.39%,0.0845,2.77,0.83,0.92,0.13,40.64%,3.12%,3.07%,2.27,66.40%,58.80%,377.83,12.58,7.15,370.68,1.21,1.07,1.07
600905,2023-06-30,45.17亿,-10.10%,44.17亿,-11.43%,137.04亿,12.98%,0.1578,2.77,0.83,0.91,0.25,37.22%,5.70%,5.69%,2.32,66.84%,58.82%,397.52,24.60,7.32,390.20,1.14,1.01,1.01
